"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"1","R_22mqvTFwijCFDOC",22,0,1,3,2,0.4,0.2,1,0.384615384615385,0.6,6.44376923076923,NA,0,0
"2","R_vr9oYzUEhrjrmAF",58,1,0,2,4,0.2,0,0,0.461538461538462,0.492307692307692,15.2563076923077,NA,0,0
"3","R_1eVGQkDn4wmTveD",18,0,0,3,3,0.6,0.4,0,0.538461538461538,0.415384615384615,14.7900769230769,NA,0,0
"4","R_9SmL2ZpD54Eow3T",59,0,0,3,2,0.4,0,1,0.538461538461538,0.461538461538462,11.6194615384615,NA,0,0
"5","R_2yegKpfProRdTHs",30,0,0,3,3,0.6,0.4,1,0.538461538461538,0.584615384615385,9.40515384615385,NA,0,0
"6","R_3rSwlBik2Gfkh5B",30,1,0,5,4,0,0,1,0.230769230769231,0.230769230769231,10.4130769230769,NA,0,0
"7","R_1EiEj4FyRqbuA40",24,1,1,5,5,0.4,0.2,1,0.307692307692308,0.461538461538462,8.45853846153846,NA,0,0
"8","R_3iyQxtIShxHleOm",18,0,1,3,3,0.6,0.2,0,0.307692307692308,0.4,7.88515384615385,NA,0,0
"9","R_3gTWxd8okkHqgWE",23,0,1,4,3,0.6,0,1,0.538461538461538,0.676923076923077,13.9606923076923,NA,0,0
"10","R_0P91reh8CsGYQIV",21,0,1,4,1,0.4,0.2,1,0.307692307692308,0.646153846153846,12.8383846153846,NA,0,0
"11","R_2WGM38KGUDeGLkc",20,0,0,4,2,0.8,0.6,0,0.615384615384615,0.723076923076923,8.33153846153846,NA,0,0
"12","R_1K3CAo2kTuUk5pJ",31,1,1,4,4,0.8,0,1,0.384615384615385,0.676923076923077,9.43,NA,0,0
"13","R_2aY973l52plt7Bv",21,0,0,2,2,0.4,0.4,1,0.538461538461538,0.523076923076923,6.83023076923077,NA,0,0
"14","R_1N2EC9A3NcCumLn",23,0,1,2,3,0.4,0.2,1,0.538461538461538,0.384615384615385,10.3443076923077,NA,0,0
"15","R_UxNdIEuBcSD4Jnr",26,1,1,2,5,0,0,1,0.384615384615385,0.230769230769231,7.81146153846154,NA,0,0
"16","R_9XEw40pHMWQvsel",22,1,1,2,4,0.4,0,1,0.384615384615385,0.584615384615385,6.86284615384615,NA,0,0
"17","R_2ClcZpBJkRng4bF",46,1,0,5,2,0.4,0.2,1,0.692307692307692,0.507692307692308,10.9690769230769,NA,0,0
"18","R_w7z6QyyjQbmgn4t",26,1,0,2,3,0.4,0.2,0,0.461538461538462,0.338461538461538,6.26123076923077,NA,0,0
"19","R_0CEZexeez6PmpY5",25,1,0,4,4,0.4,0,1,0.384615384615385,0.661538461538462,8.836,NA,0,0
"20","R_wZSfcAGv5NaiceJ",33,1,1,2,2,0.4,0.2,1,0.461538461538462,0.523076923076923,9.66684615384615,NA,0,0
"21","R_uknfXYnH7IEu6xb",41,0,1,4,4,0.2,0,1,0.461538461538462,0.384615384615385,13.0263846153846,NA,0,0
"22","R_3KwJ0CY6mYNnCWX",30,0,1,3,2,0.4,0.4,0,0.538461538461538,0.584615384615385,11.5523846153846,NA,0,0
"23","R_2VCRRO3FlQGg4yf",23,0,1,3,2,0.2,0,1,0.461538461538462,0.292307692307692,11.8246153846154,NA,0,0
"24","R_3GllcSVAbWgPJc6",35,1,0,4,4,0.4,0,1,0.538461538461538,0.184615384615385,10.7528461538462,NA,0,0
"25","R_PTHzERZQpfZFYLT",27,0,1,4,3,0.6,0,0,0.538461538461538,0.569230769230769,11.4303076923077,NA,0,0
"26","R_XRkHP28XftIToGZ",20,0,0,3,4,0.6,0,1,0.461538461538462,0.6,6.79646153846154,NA,0,0
"27","R_2Xii2SX9yhNcbdr",59,0,0,1,2,1,0.4,1,0.461538461538462,0.738461538461538,15.1796153846154,NA,0,0
"28","R_2OOWqGVsHSMpKYP",23,0,1,4,2,0.4,0.2,1,0.538461538461538,0.4,14.033,NA,0,0
"29","R_r9FFDydNduScHYZ",21,0,1,4,4,0.4,0,1,0.461538461538462,0.492307692307692,16.9445384615385,NA,0,0
"30","R_21zzGKM7iwBK4ro",22,1,1,3,2,0.4,0.2,1,0.538461538461538,0.353846153846154,11.5298461538462,NA,0,0
"31","R_27xRjOXD126VLMu",28,0,0,5,4,0.6,0.2,1,0.461538461538462,0.353846153846154,9.22238461538462,NA,0,0
"32","R_1rluEh5Zo5QIoAJ",36,1,1,4,4,0.6,0,0,0.153846153846154,0.384615384615385,20.4913846153846,NA,0,0
"33","R_3MDznKTUj3fvOxW",25,0,0,2,4,0.8,0.2,0,0.538461538461538,0.538461538461538,6.11969230769231,NA,0,0
"34","R_1I4rKEIgLpt3GuB",38,0,1,2,3,0.4,0,0,0.538461538461538,0.661538461538462,17.2617692307692,NA,0,0
"35","R_DpkR6vZ2iL5rMn7",20,0,1,3,2,0.4,0.2,1,0.230769230769231,0.415384615384615,10.3602307692308,NA,0,0
"36","R_1QtlhAsDepwI9RN",19,0,1,1,4,0.6,0,1,0.384615384615385,0.584615384615385,6.454,NA,0,0
"37","R_1F9rPW57TS2Nz7j",28,1,0,1,4,0.2,0,1,0.538461538461538,0.323076923076923,8.42930769230769,NA,0,0
"38","R_3RkCeoxW3QHvbUE",25,1,1,3,NA,0.6,0.2,1,0.615384615384615,0.676923076923077,7.45915384615385,NA,0,0
"39","R_2TEFTZFF7BLVxFe",18,0,0,4,2,0.4,0,1,0.461538461538462,0.630769230769231,5.73330769230769,NA,0,0
"40","R_27JC9L7yPkmOEt5",29,1,1,4,2,0.4,0.4,1,0.538461538461538,0.6,9.40784615384615,NA,0,0
"41","R_110gucIytMMzhRT",30,1,0,4,4,0.6,0,1,0.615384615384615,0.369230769230769,10.8503076923077,NA,0,0
"42","R_6yDv4POVNnikrzH",25,0,0,3,4,0.6,0,1,0.538461538461538,0.369230769230769,10.9727692307692,NA,0,0
"43","R_3Eh61fVL4wYbZBY",20,0,1,2,4,1,0,1,0.538461538461538,0.553846153846154,11.8771538461538,NA,0,0
"44","R_1Kfj7417wIlqllb",27,1,1,3,2,0.6,0.2,1,0.538461538461538,0.753846153846154,11.6142307692308,NA,0,0
"45","R_sHJu8Tm2ys4fFsZ",37,1,0,4,2,0.6,0.6,1,0.461538461538462,0.830769230769231,10.5836153846154,NA,0,0
"46","R_31HNMw1wqj2Q5lP",24,1,1,4,4,0.6,0,1,0.615384615384615,0.446153846153846,11.5262307692308,NA,0,0
"47","R_zVwVCcoJbKqVHyN",27,1,0,2,4,0.4,0.2,1,0.307692307692308,0.384615384615385,8.70646153846154,NA,0,0
"48","R_PGVws6TJenVHYpr",39,1,1,5,2,0.8,0.6,1,0.615384615384615,0.369230769230769,10.4776153846154,NA,0,0
"49","R_1FG34AxEY8JntO3",20,0,1,3,4,0,0,1,0.307692307692308,0.553846153846154,8.50146153846154,NA,0,0
"50","R_3dTedqThDLeKo53",32,1,1,4,2,0.2,0,1,0.384615384615385,0.338461538461538,6.93846153846154,NA,0,0
"51","R_1PS13gNhqWQkAzM",28,1,1,4,2,0.8,0.4,1,0.769230769230769,0.615384615384615,6.84207692307692,NA,0,0
"52","R_XRFV1wd3KSh8w7L",41,1,0,3,5,0.2,0,1,0.384615384615385,0.107692307692308,9.826,NA,0,0
"53","R_3D8ybG7SsU7w4jB",57,0,0,2,4,0.2,0.4,0,0.538461538461538,0.2,9.99392307692308,NA,0,0
"54","R_tYXg6mdF9O0QPrX",40,0,0,4,2,0.4,0.4,1,0.384615384615385,0.615384615384615,15.3243846153846,NA,0,0
"55","R_2dmOmqHlo0Qznkx",28,1,1,2,4,0.6,0,1,0.538461538461538,0.584615384615385,7.50492307692308,NA,0,0
"56","R_31hMAot4jDSGS6Z",25,0,0,3,1,0.4,0,1,0.307692307692308,0.507692307692308,17.6917692307692,NA,0,0
"57","R_3e2LsfjPy5BKRbC",28,1,0,2,4,0.8,0.2,0,0.615384615384615,0.523076923076923,12.0302307692308,NA,0,0
"58","R_2cCNyQR8fYD8N5U",21,0,1,4,3,0.6,0.2,1,0.461538461538462,0.353846153846154,9.53038461538462,NA,0,0
"59","R_yllLgeMlqTZDhLj",21,0,1,4,1,0.6,0,1,0.384615384615385,0.584615384615385,11.4821538461538,NA,0,0
"60","R_3m2Z9IOpTigHrSU",31,0,1,4,2,0.2,0.2,0,0.461538461538462,0.353846153846154,10.0363846153846,NA,0,0
"61","R_2RTYSLuS7jIV3VC",54,1,1,4,4,0.6,0.4,0,0.538461538461538,0.492307692307692,9.46169230769231,NA,0,0
"62","R_2s7kl891Z9GBUWa",30,1,0,4,2,1,0.4,1,0.461538461538462,0.753846153846154,35.3536153846154,NA,0,0
"63","R_2Y9h1b2E4GDjGlY",48,1,1,4,3,0.2,0,0,0.615384615384615,0.353846153846154,7.63515384615385,NA,0,0
"64","R_2Ynup9mzbRziFag",20,0,1,2,4,0.2,0,1,0.538461538461538,0.4,9.15992307692308,NA,0,0
"65","R_1hM6wa9kSUNH1Ep",27,1,0,2,4,0.6,0.2,0,0.538461538461538,0.553846153846154,28.0310769230769,NA,0,0
"66","R_3dWI2pcrQ6pgWQW",23,0,1,3,2,0.4,0.2,1,0.538461538461538,0.584615384615385,6.25923076923077,NA,0,0
"67","R_3O0wOumB2iXWwql",29,1,0,4,4,0.8,0,1,0.615384615384615,0.430769230769231,10.2023076923077,NA,0,0
"68","R_2rBAY208NsMD2IE",28,1,0,2,4,0.6,0.8,1,0.538461538461538,0.815384615384615,5.88146153846154,NA,0,0
"69","R_3Ei0VFuFY8NRNYI",34,1,1,3,4,0.6,0,1,0.461538461538462,0.215384615384615,11.1169230769231,NA,0,0
"70","R_1g2sU5O3CsO3QFi",25,1,1,2,3,0.4,0.2,0,0.307692307692308,0.569230769230769,9.73138461538461,NA,0,0
"71","R_3CUcOioBR7jsEmr",25,0,0,4,2,0.2,0.4,1,0.461538461538462,0.338461538461538,13.5981538461538,NA,0,0
"72","R_2VxRm60qNqWMzvG",20,0,1,5,2,0.6,0.6,0,0.538461538461538,0.476923076923077,33.2952307692308,NA,0,0
"73","R_1F5jopdza3Q288l",21,0,1,4,3,0.8,0,1,0.615384615384615,0.692307692307692,5.70092307692308,NA,0,0
"74","R_1JRW0tZ4nfhwGDs",22,1,0,5,4,0.4,0,0,0.615384615384615,0.569230769230769,5.02207692307692,NA,0,0
"75","R_b8ZWwSxP0PUf2y5",38,0,1,4,3,0.4,0,1,0.538461538461538,0.430769230769231,30.3883846153846,NA,0,0
"76","R_31KpSuswjU9fRyK",28,0,0,4,2,0.8,0.4,0,0.538461538461538,0.615384615384615,8.91238461538462,NA,0,0
"77","R_1FbQTuGHERv9hNh",20,0,1,5,4,0,0,1,0.461538461538462,0.4,8.885,NA,0,0
"78","R_1EWnWzzjUzi0F4p",41,0,1,4,4,1,1,0,0.461538461538462,0.692307692307692,60.1241538461538,NA,0,0
"79","R_3eHLwPbxKYA02rv",21,0,0,2,4,0.6,0.2,1,0.538461538461538,0.415384615384615,10.4886153846154,NA,0,0
"80","R_1lB0UmQ0EKn17Kt",20,0,1,5,4,0.6,0.2,1,0.692307692307692,0.492307692307692,12.4041538461538,NA,0,0
"81","R_1Injgg4T1mfn5VB",56,1,0,4,4,0.2,0.2,0,0.230769230769231,0.569230769230769,21.9098461538462,NA,0,0
"82","R_UrUGrUYwcUzf9n3",24,0,1,4,3,0.2,0.2,1,0.538461538461538,0.230769230769231,6.73723076923077,NA,0,0
"83","R_x5Rs1GxD4ju4N7r",38,1,1,3,4,0.6,0.6,1,0.615384615384615,0.430769230769231,8.55161538461538,NA,0,0
"84","R_2uOLjZoSRPwCzMO",39,0,1,5,1,0.2,0.4,1,0.230769230769231,0.661538461538462,13.6746923076923,NA,0,0
"85","R_svqMr55RTvSq9Tb",32,1,0,4,2,0.8,0.2,1,0.615384615384615,0.615384615384615,12.4336153846154,NA,0,0
"86","R_1JVhO3JZuxaPwDj",37,1,0,2,4,0.4,0,1,0.461538461538462,0.323076923076923,10.5723076923077,NA,0,0
"87","R_2nq062m405bPwLn",32,0,1,4,3,0.6,0.4,1,0.461538461538462,0.646153846153846,5.98815384615385,NA,0,0
"88","R_3hu8aeWZDOaF2xr",29,0,1,4,5,0,0,1,0.538461538461538,0.138461538461538,11.8105384615385,NA,0,0
"89","R_1f4bLhhQdj8vfBF",34,0,1,4,3,0.2,0.2,1,0.538461538461538,0.476923076923077,8.93776923076923,NA,0,0
"90","R_3QJiOABg22on0Wi",24,1,0,4,2,0.4,0.2,1,0.307692307692308,0.276923076923077,8.54838461538462,NA,0,0
"91","R_tQKevyemPIwqr2p",41,1,0,4,2,0.6,0.2,1,0.538461538461538,0.276923076923077,10.4783076923077,NA,0,0
"92","R_2B8VbVp8QXPiZTJ",35,0,1,3,4,0.4,0,1,0.384615384615385,0.446153846153846,8.81392307692308,NA,0,0
"93","R_1PTsrMRaxBVJ3Li",32,1,1,4,3,0.4,0,1,0.615384615384615,0.369230769230769,10.1653076923077,NA,0,0
"94","R_2fATs8WTUoK2c5C",20,0,0,3,4,0.6,0.2,1,0.384615384615385,0.769230769230769,9.02530769230769,NA,0,0
"95","R_DdTjh74QzXNHIaZ",36,0,0,4,3,0.6,0.2,1,0.384615384615385,0.138461538461538,14.827,NA,0,0
"96","R_vITXm5mp1EtaDLP",34,1,0,2,4,0.4,0,1,0.384615384615385,0.338461538461538,9.93053846153846,NA,0,0
"97","R_2ZNWWm7JSRn4WSU",20,0,0,4,2,0.6,0.4,1,0.461538461538462,0.630769230769231,8.45146153846154,NA,0,0
"98","R_2ScxbuZLpxXGhZB",36,0,0,5,2,0,0,0,0.538461538461538,0.630769230769231,16.7007692307692,NA,0,0
"99","R_6Yktf5yRyYQq5CV",33,1,0,4,4,0.6,0,1,0.538461538461538,0.446153846153846,7.79938461538462,NA,0,0
"100","R_2cBhg2q86tKTvOY",26,1,0,2,3,1,0.2,0,0.615384615384615,0.215384615384615,8.26084615384615,NA,0,0
"101","R_1fjyKx3MpvlArLz",20,0,0,4,4,0.8,0.2,1,0.461538461538462,0.892307692307692,15.0556153846154,NA,0,0
"102","R_2xUXdzK9YkR2JC7",20,0,0,3,4,0.4,0,1,0.615384615384615,0.323076923076923,13.9380769230769,NA,0,0
"103","R_2e4jjNhizs8CCEJ",22,1,0,4,3,0.2,0,1,0.384615384615385,0.461538461538462,7.018,NA,0,0
"104","R_1118Q5jQdKSYqCf",31,1,1,4,4,0.4,0.2,1,0.461538461538462,0.261538461538462,7.64538461538462,NA,0,0
"105","R_3G7XoU6W2Rpc07a",19,0,1,4,3,0.8,0.4,0,0.538461538461538,0.538461538461538,10.8678461538462,NA,0,0
"106","R_1jIjvIpE80Qg7Th",42,1,1,2,4,0.2,0,1,0.538461538461538,0.384615384615385,6.247,NA,0,0
"107","R_2cvH21TruCbSnrh",46,1,0,4,4,0.2,0,1,0.692307692307692,0.323076923076923,12.5629230769231,NA,0,0
"108","R_3iybB6S0OqfYsir",30,0,1,4,3,0.4,0,1,0.230769230769231,0.538461538461538,9.281,NA,0,0
"109","R_w6tKRNDOUb7NFSN",23,0,1,5,2,0.6,0.4,1,0.461538461538462,0.338461538461538,44.45,NA,0,0
"110","R_3Pdx2J4VK1deDv2",56,0,1,1,1,0.2,0,1,0.384615384615385,0.430769230769231,15.8693076923077,NA,0,0
"111","R_3rY7Dy21ENawstb",18,0,1,5,2,0.4,0,1,0.384615384615385,0.676923076923077,9.51115384615385,NA,0,0
"112","R_3kFYnZ6hDbkfb3c",30,1,0,2,2,1,0,0,0.461538461538462,0.815384615384615,8.76907692307692,NA,0,0
"113","R_3fv10VMtORusggP",22,1,1,4,4,0.4,0,1,0.692307692307692,0.707692307692308,28.0293076923077,NA,0,0
"114","R_2tJQLagG2M6QdOa",36,1,1,2,4,0.2,0,1,0.461538461538462,0.338461538461538,15.8124615384615,NA,0,0
"115","R_1OUhaHX2ruEcKJT",27,0,0,3,4,0.6,0.4,0,0.615384615384615,0.0923076923076923,11.7846153846154,NA,0,0
"116","R_1Q48jAD4pTY0iwE",38,1,0,4,5,0.2,0,1,0.384615384615385,0.384615384615385,15.9043076923077,NA,0,0
"117","R_29ay5nG6FZMFmIO",27,1,1,4,5,0.2,0,1,0.461538461538462,0.307692307692308,9.77523076923077,NA,0,0
"118","R_1kZXPjgdTdh1AjP",20,0,0,2,2,0.6,0,1,0.615384615384615,0.430769230769231,17.3662307692308,NA,0,0
"119","R_SMYK1tVcbNmEcTL",23,1,0,2,4,0.4,0,1,0.384615384615385,0.446153846153846,21.2563076923077,NA,0,0
"120","R_1pVVZ3s1CXu4QaD",36,1,1,4,4,0.4,0,1,0.538461538461538,0.476923076923077,23.9153846153846,NA,0,0
"121","R_1gdxr3201bY7lCK",18,0,0,2,4,0.2,0.4,1,0.461538461538462,0.4,7.71507692307692,NA,0,0
"122","R_3OcZLD9v026y7mT",22,1,0,4,4,0.4,0.2,1,0.538461538461538,0.569230769230769,11.1366923076923,NA,0,0
"123","R_2DSqmhukIDHwKq0",18,0,1,5,4,0.4,0.4,1,0.461538461538462,0.630769230769231,6.492,NA,0,0
"124","R_2S2MzXJuLzJTOFy",31,0,0,5,4,0.2,0,1,0.461538461538462,0.323076923076923,7.96476923076923,NA,0,0
"125","R_1nOZBpHU8HVRcH4",39,1,0,4,2,0.4,0.2,1,0.692307692307692,0.353846153846154,7.75484615384615,NA,0,0
"126","R_3PN5vXNaw42oN8v",38,1,1,4,4,0.8,0.2,0,0.538461538461538,0.707692307692308,4.11584615384615,NA,0,0
"127","R_6s2aZB6FLy5MkCt",21,0,0,4,3,0.2,0.2,1,0.461538461538462,0.4,20.1951538461539,NA,0,0
"128","R_115550r3jsDbEz3",52,1,0,4,4,0.4,0.2,1,0.307692307692308,0.338461538461538,11.465,NA,0,0
"129","R_3RykCmjgM2Us0yf",26,1,0,4,4,0.4,0.2,1,0.615384615384615,0.6,24.7876923076923,NA,0,0
"130","R_2QMz6qy0Rw9fREh",36,1,1,2,2,0.6,0,0,0.538461538461538,0.646153846153846,7.58669230769231,NA,0,0
"131","R_2OIUJ9msNibA5yl",31,0,1,4,4,0.6,0.2,0,0.230769230769231,0.553846153846154,5.03846153846154,NA,0,0
"132","R_3sdHLxIfsyO8mug",27,0,1,4,2,0.6,0.4,0,0.615384615384615,0.353846153846154,13.6888461538462,NA,0,0
"133","R_2agDKb9RVaB7Fmr",38,0,1,4,2,0.6,0.4,1,0.461538461538462,0.569230769230769,8.60307692307692,NA,0,0
"134","R_3ERXkInRZ4NtkC1",51,1,0,2,4,0.4,0.2,1,0.615384615384615,0.538461538461538,10.8276153846154,NA,0,0
"135","R_wYU8Ay6n4JYZCWl",23,1,0,2,4,0.4,0,1,0.384615384615385,0.2,9.12530769230769,NA,0,0
"136","R_3kjGeZPZPhdUmWe",32,0,0,4,3,0.8,0,0,0.384615384615385,0.476923076923077,10.4086923076923,NA,0,0
"137","R_2YxhIfMLMuBu5Yw",50,0,1,5,2,1,0.6,0,0.538461538461538,0.661538461538462,23.6996923076923,NA,0,0
"138","R_2ygfLUFaggmBQaK",55,1,1,5,5,0.2,0.2,0,0.230769230769231,0.338461538461538,9.79515384615385,NA,0,0
"139","R_2TYkTN8cgPC5ukE",21,1,1,4,3,0.6,0,1,0.230769230769231,0.646153846153846,8.07753846153846,NA,0,0
"140","R_p3rnbbpcsldDCsp",41,0,0,4,2,0.8,0,1,0.384615384615385,0.6,22.3077692307692,NA,0,0
"141","R_2sdpWvbS4vVLQYY",28,0,0,4,4,0.4,0,1,0.538461538461538,0.307692307692308,18.2899230769231,NA,0,0
"142","R_bCuE4HUBiyUmrmx",31,1,0,1,4,0.8,0.6,1,0.384615384615385,0.507692307692308,8.01853846153846,NA,0,0
"143","R_vGrVNIqJgvPHmYp",23,1,0,2,4,0,0,1,0.538461538461538,0.261538461538462,13.4626923076923,NA,0,0
